31.475, 928.6871, 1402.3874, 949.138, 1817.5231
0.2904, 1072.1866, 1374.9551, 1074.977, 1817.5231
5.0549, 1074.977, 2077.9648, 1098.85, 2106.7849
52.087, 1074.977, 2106.7849, 1098.85, 2190.7873
30.2709, 1230.5962, 1773.1152, 1304.8703, 1899.9925
7.1432, 1522.4518, 1444.6565, 1589.0877, 1484.122
14.6133, 1589.0877, 1444.6565, 1792.7953, 1696.7016
20.0687, 1589.0877, 1696.7016, 1792.7953, 1899.9925
11.9889, 1075.6573, 1981.9051, 1161.4238, 2007.8093
1.4339, 1161.4238, 1796.7934, 1230.5962, 1878.345
2.8767, 1349.4734, 1442.7506, 1785.5188, 1444.6565
3.5303, 1785.5188, 1413.8525, 1792.7953, 1444.6565
3.1594, 1839.1474, 2362.6213, 1847.1511, 2580.6346
9.997, 1839.1474, 2580.6346, 1847.1511, 2738.1587
18.244, 1792.7953, 2199.1402, 1902.5244, 2247.3973
4.5685, 1955.1567, 2318.2734, 2105.4922, 2362.6213
17.6233, 2488.9669, 2371.8512, 2493.4529, 2463.0753
13.9789, 2493.4529, 2435.0856, 2828.7, 2698.2456
33.8978, 2169.5568, 2344.2932, 2219.2121, 2371.8512
27.149, 2219.2121, 2352.1669, 2799.8759, 2371.8512
10.6178, 2962.904, 2208.9671, 2999.9186, 2371.8512
0.4164, 3255.37, 2597.8689, 3266.4021, 2617.6725
15.0794, 3255.37, 2617.6725, 3266.4021, 2914.0
13.5987, 3207.5306, 2348.5709, 3266.4021, 2362.752
14.5066, 3266.4021, 2661.2055, 3310.6704, 2759.0409
30.4568, 3310.6704, 2661.2055, 3365.4286, 2753.418
1.4922, 3310.6704, 2753.418, 3365.4286, 2914.0
4.4717, 3365.4286, 2706.4696, 3381.745, 2914.0
20.7365, 3266.4021, 2439.3199, 3318.5713, 2631.5069
56.4364, 3500.156, 2599.3205, 3594.6946, 2661.2055
10.0063, 3594.6946, 2439.3199, 3654.0, 2566.4212
18.9255, 3594.6946, 2566.4212, 3654.0, 2661.2055
6.0108, 3047.1036, 2338.1539, 3261.5064, 2348.5709
10.3045, 3261.5064, 2207.5039, 3266.4021, 2264.1784
22.558, 3266.4021, 2368.0859, 3271.4115, 2430.8368
3.8095, 3266.4021, 2430.8368, 3271.4115, 2439.3199
12.1788, 3271.4115, 2368.0859, 3289.4614, 2428.7737
4.1871, 3271.4115, 2428.7737, 3289.4614, 2439.3199
36.6268, 3289.4614, 2368.0859, 3449.9626, 2392.7807
2.873, 3449.9626, 2410.3459, 3654.0, 2439.3199
4.4032, 3266.4021, 2199.1402, 3299.4834, 2233.095
30.635, 3266.4021, 2233.095, 3299.4834, 2368.0859
11.9366, 2370.1091, 1993.3786, 2513.461, 2157.6695
17.6741, 2370.1091, 2157.6695, 2513.461, 2199.1402
1.6791, 2655.4135, 2198.375, 2762.8606, 2199.1402
0.3052, 3197.2822, 2129.4123, 3208.544, 2150.6554
2.952, 3167.0409, 1758.8941, 3208.544, 1803.0802
10.7498, 1931.2436, 1214.1899, 2026.7684, 1282.7902
19.4174, 2885.5227, 1625.0979, 3166.1446, 1752.2522
42.6899, 3166.1446, 1693.9402, 3208.544, 1752.2522
11.476, 3227.6834, 2198.4698, 3242.4347, 2199.1402
40.0811, 3208.544, 1192.2395, 3228.2246, 1350.3579
19.8536, 3208.544, 1350.3579, 3228.2246, 1823.2917
45.4093, 3228.2246, 1450.6946, 3254.5971, 1823.2917
3.8628, 3301.9623, 1384.2219, 3313.0238, 1823.2917
10.6802, 3313.0238, 1996.7981, 3314.7608, 2199.1402
48.415, 3313.0238, 1766.9459, 3367.3258, 1961.501
4.9577, 3367.3258, 1401.1306, 3415.874, 1710.2596
44.0451, 3415.874, 1682.9427, 3429.0042, 1961.501
7.4279, 405.7039, 1177.3986, 835.1758, 1177.8205
1.0886, 835.1758, 1156.0527, 1095.2152, 1177.8205
0.944, 335.0, 1137.1679, 504.7554, 1141.0343
2.3482, 1095.2152, 1137.7049, 1487.0281, 1141.9583
15.2216, 1487.0281, 1166.7558, 1497.4672, 1177.8205
4.0584, 1095.2152, 1134.0035, 1305.4354, 1137.7049
16.0842, 1382.237, 1111.7601, 1414.7393, 1112.1434
2.1729, 1382.237, 1112.1434, 1414.7393, 1133.3466
9.2651, 1414.7393, 1111.7601, 1615.0277, 1120.5327
54.4404, 1466.4995, 1028.9454, 1615.0277, 1111.7601
16.1229, 1615.0277, 1102.4614, 1664.8492, 1177.8205
9.7933, 1615.0277, 947.2506, 1669.4746, 964.6008
10.3557, 1615.0277, 964.6008, 1669.4746, 971.3618
3.2035, 1669.4746, 947.2506, 1766.7458, 953.6232
41.1796, 1669.4746, 953.6232, 1766.7458, 971.3618
11.4755, 1786.3744, 882.5819, 1787.0414, 973.7421
7.3158, 1786.3744, 973.7421, 1787.0414, 1177.8205
4.7164, 1787.0414, 882.5819, 1787.8975, 1080.7885
6.1475, 1787.0414, 1080.7885, 1787.8975, 1177.8205
13.1714, 1615.0277, 747.8236, 1742.9668, 831.6746
7.8183, 1742.9668, 766.4466, 1767.9468, 927.1133
7.592, 1767.9468, 751.0324, 1771.2068, 927.1133
29.2988, 1771.2068, 747.8236, 1786.3744, 917.1903
10.0051, 633.8272, 517.9692, 710.4658, 747.8236
15.1498, 710.4658, 480.025, 746.7851, 600.4381
15.2819, 705.3363, 372.4558, 738.915, 423.2553
4.6218, 746.7851, 730.4385, 1106.9825, 747.8236
8.6794, 1106.9825, 589.5964, 1170.3989, 624.0599
51.3935, 1170.3989, 589.5964, 1209.3219, 728.1549
15.1685, 1209.3219, 739.6312, 1270.3763, 747.8236
22.6734, 1195.8039, 575.4352, 1270.3763, 589.5964
39.6508, 419.2966, 307.0523, 578.7348, 324.7713
62.0572, 578.7348, 349.9309, 746.7851, 372.4558
62.3957, 352.839, 242.6331, 594.2123, 307.0523
34.9233, 602.5196, 272.3851, 746.7851, 307.0523
0.917, 844.9134, 390.8201, 1071.712, 461.5251
2.5694, 746.7851, 339.5888, 793.7342, 390.8201
8.3568, 933.1281, 195.0, 1001.6294, 219.5947
16.2397, 933.1281, 219.5947, 1001.6294, 390.8201
6.7356, 1001.6294, 195.0, 1270.3763, 208.638
46.2302, 1270.5602, 695.9788, 1443.1955, 747.8236
3.1018, 1443.1955, 685.6399, 1452.4501, 744.3767
5.8827, 1452.4501, 685.6399, 1478.1559, 699.0358
11.0881, 1347.3102, 604.6202, 1478.1559, 636.5106
19.625, 1672.367, 506.9538, 1792.7953, 516.6492
28.277, 1270.3763, 195.0, 1310.2256, 239.8562
42.7161, 1270.3763, 239.8562, 1310.2256, 341.9739
69.1912, 1310.2256, 195.0, 1381.9506, 328.5116
38.0853, 1310.2256, 328.5116, 1381.9506, 341.9739
2.208, 1381.9506, 306.6654, 1453.4689, 341.9739
